OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
LUCH 5B (SDCM/PRN 125),2012-061A,2026-06-05T15:41:48.613632,1.00274212,.0001708,10.4565,49.9941,139.2840,283.9442,0,U,38977,999,4949,0,-.127E-5,0
COSMOS 2485 (747),2013-019A,2026-06-05T04:17:03.430752,2.13103447,.0023502,65.4134,74.0071,235.0569,124.7432,0,U,39155,999,10202,0,-.7E-7,0
GPS BIIF-4  (PRN 27),2013-023A,2026-06-05T05:12:52.058016,2.00563607,.0141623,54.5137,269.4614,50.9838,310.2894,0,U,39166,999,9564,0,-.27E-6,0
IRNSS-1A,2013-034A,2026-05-22T20:37:38.469792,1.00280263,.00166187,35.6649,64.2334,185.3754,355.4646,0,U,39199,999,4711,0,.59E-6,0
GPS BIIF-5  (PRN 30),2014-008A,2026-06-05T05:15:01.962144,2.00559088,.0084235,53.6527,149.8078,231.0785,128.1667,0,U,39533,999,8944,0,.77E-6,0
ASTRA 5B (EGNOS/PRN 123),2014-011B,2026-06-05T13:37:43.459104,1.00273378,.0002232,0.0610,313.5997,114.6619,53.6974,0,U,39617,999,4455,0,.15E-5,0
COSMOS 2492 (754),2014-012A,2026-06-05T14:33:35.280576,2.13103514,.0010561,65.3049,314.3293,326.8783,33.0498,0,U,39620,999,9499,0,-.31E-6,0
IRNSS-1B,2014-017A,2026-05-19T20:39:38.653920,1.00280229,.00242269,28.9733,240.8911,185.2284,176.5740,0,U,39635,999,4451,0,.103E-5,0
LUCH 5V (SDCM/PRN 141),2014-023A,2026-06-05T21:12:21.705984,1.00268724,.0002817,5.1053,69.8631,27.7935,209.4625,0,U,39727,999,4424,0,-.256E-5,0
GPS BIIF-6  (PRN 06),2014-026A,2026-06-04T23:53:40.405920,2.00561982,.0038274,56.5044,331.9921,326.7584,33.0058,0,U,39741,999,8829,0,-.66E-6,0
COSMOS 2500 (755),2014-032A,2026-06-05T07:22:31.262592,2.13106228,.0006922,65.2399,314.0875,182.6987,177.2913,0,U,40001,999,9320,0,-.32E-6,0
GPS BIIF-7  (PRN 09),2014-045A,2026-06-05T14:03:35.589312,2.00557709,.0032842,55.3460,88.9272,118.4134,241.9101,0,U,40105,999,8584,0,.6E-7,0
GSAT0201 (GALILEO 5),2014-050A,2026-06-02T20:44:38.047200,1.85520153,.16724063,48.8915,274.0236,178.8372,181.6513,0,U,40128,999,7805,0,-.5E-6,0
GSAT0202 (GALILEO 6),2014-050B,2026-06-05T06:37:13.484928,1.85520793,.1673977,48.9055,273.0103,179.6564,180.5217,0,U,40129,999,8026,0,-.46E-6,0
IRNSS-1C,2014-061A,2026-06-05T19:14:30.361056,1.00271128,.0022583,6.4897,89.1434,1.1675,175.5721,0,U,40269,999,4257,0,-.149E-5,0
GPS BIIF-8  (PRN 03),2014-068A,2026-06-04T22:59:43.110240,2.00575574,.00667425,56.9793,31.4259,70.1188,290.6558,0,U,40294,999,8496,0,-.69E-6,0
