OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CORVUS BC4,2018-099K,2026-06-05T01:56:42.667296,15.12392421,.00093768,97.4066,199.4161,51.3830,308.8239,0,U,43767,999,41057,.2735757E-3,.469E-4,0
M2 PATHFINDER,2020-037E,2026-06-05T06:37:25.168800,15.04619981,.00114131,97.8153,347.3731,187.5068,172.5988,0,U,45727,999,32370,.22670615E-3,.3124E-4,0
NETSAT-4,2020-068U,2026-06-05T00:04:14.690784,15.43442394,.0005519,97.8608,163.2689,25.5578,334.5940,0,U,46504,999,31389,.44236761E-3,.19726E-3,0
NETSAT-3,2020-068V,2026-06-05T06:13:25.931424,15.42249360,.00058246,97.8658,161.7772,41.3666,318.8020,0,U,46505,999,31384,.39169371E-3,.16765E-3,0
NETSAT-1,2020-068W,2026-06-05T06:24:56.549088,15.34344565,.00062639,97.8746,156.2564,64.7131,295.4759,0,U,46506,999,31347,.38748916E-3,.12813E-3,0
NETSAT-2,2020-068X,2026-06-05T07:38:25.457280,15.45466491,.00049924,97.8621,163.4614,58.7254,301.4482,0,U,46507,999,31390,.43566073E-3,.20807E-3,0
GREENCUBE (IO-117),2022-080E,2026-06-01T11:09:37.753056,6.42583280,.00088692,70.1435,303.7143,293.3663,66.6064,0,U,53109,999,9105,0,-.3E-7,0
SITRO-AIS 5 (KATYS),2023-091L,2026-06-05T05:26:55.371264,15.29167663,.0012587,97.5060,220.0150,140.5620,219.6539,0,U,57176,999,16251,.41091576E-3,.11587E-3,0
SITRO-AIS 6 (CHIRKIN),2023-091AC,2026-06-05T05:51:35.468064,15.25696701,.00128146,97.5069,219.2143,143.4316,216.7800,0,U,57192,999,16246,.3944897E-3,.10004E-3,0
SITRO-AIS 8 (ANOKHIN),2023-091AD,2026-06-05T06:21:15.932736,15.31798403,.00117645,97.5057,221.5938,136.6187,223.5982,0,U,57193,999,16262,.47080126E-3,.14417E-3,0
SITRO-AIS 7 (FARTUSHNIY),2023-091AE,2026-06-05T05:52:38.205696,15.25390503,.00126361,97.5067,219.0461,144.3833,215.8250,0,U,57194,999,16245,.39017572E-3,.9803E-4,0
SITRO-AIS 10 (BURDAEV),2023-091AK,2026-06-05T05:10:51.963744,15.38136179,.00079743,97.5080,226.4762,115.2202,244.9870,0,U,57199,999,16292,.51369447E-3,.19247E-3,0
SITRO-AIS 9 (SHCHUKIN),2023-091AM,2026-06-05T05:43:29.384256,15.37664426,.00081921,97.5078,226.2386,115.3870,244.8224,0,U,57201,999,16291,.48855998E-3,.18021E-3,0
SITRO-AIS 12 (SMIRENNIY),2023-091AQ,2026-06-05T05:33:13.690080,15.37952833,.00078509,97.5092,226.6912,110.4954,249.7134,0,U,57204,999,16293,.49014533E-3,.18249E-3,0
SITRO-AIS 11 (SHEFFER),2023-091AU,2026-06-05T05:57:14.948352,15.38367147,.00077654,97.5089,226.9473,110.3954,249.8126,0,U,57208,999,16295,.49468634E-3,.18669E-3,0
SITRO-AIS 25,2024-039R,2026-06-05T07:35:17.577888,14.93443175,.01450988,95.3907,226.9353,10.4149,350.0025,0,U,59066,999,12295,.27357297E-3,.3503E-4,0
SITRO-AIS 26,2024-039S,2026-06-05T07:34:56.658720,14.93240083,.01454389,95.3908,226.8353,10.9826,349.4516,0,U,59067,999,12294,.26959515E-3,.3436E-4,0
SITRO-AIS 27,2024-039T,2026-06-05T06:56:52.896768,14.93660555,.01444687,95.3914,227.0833,9.8035,350.5955,0,U,59068,999,12296,.27233562E-3,.3502E-4,0
SITRO-AIS 28,2024-039U,2026-06-05T06:24:47.293056,14.93692684,.01442786,95.3912,227.1147,9.6830,350.7122,0,U,59071,999,12296,.2870105E-3,.3694E-4,0
GRBBETA,2024-128C,2026-06-04T17:49:09.395040,15.06546882,.00423545,61.9904,259.9266,132.1755,228.2947,0,U,60237,999,10439,.34080333E-3,.4952E-4,0
OOV-CUBE (TUBSAT-30),2024-128F,2026-06-05T00:16:51.782016,15.02717688,.00461395,61.9954,268.0264,131.0618,229.4475,0,U,60240,999,10428,.24868725E-3,.32E-4,0
ROBUSTA-3A (MEDITERRANEE),2024-128J,2026-06-04T18:21:13.917024,15.11508511,.0043122,61.9867,252.1698,125.3968,235.1167,0,U,60243,999,10454,.54647E-3,.9298E-4,0
LASARSAT,2024-247Q,2026-06-03T22:10:16.072896,15.45494859,.00080478,44.9754,336.7002,258.6055,101.3931,0,U,62391,999,8126,.75515127E-3,.36882E-3,0
CROCUBE,2024-247T,2026-06-04T18:38:20.569344,15.47331526,.0007951,44.9728,329.4431,266.3385,93.6596,0,U,62394,999,8142,.74814E-3,.38955E-3,0
FORESAIL-1 PRIME,2025-276DS,2026-06-05T00:06:33.533856,15.18588249,.0003563,97.4202,229.4991,129.0934,231.0618,0,U,66778,999,2855,.30252946E-3,.619E-4,0
KNACKSAT-2,1998-067XZ,2026-06-05T02:39:22.539456,15.58840087,.00107425,51.6316,355.1703,163.6532,196.4809,0,U,67683,999,1839,.6916844E-3,.54547E-3,0
