OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
QIANFAN-208,2026-153H,2026-07-28T21:06:46.354752,14.22851828,.00099448,88.9936,357.4736,140.5992,219.5925,0,U,69807,999,349,.18451603E-3,.429E-5,0
QIANFAN-209,2026-153J,2026-07-28T21:48:17.767872,14.19696052,.00091156,88.9937,357.4780,136.6885,223.5023,0,U,69808,999,349,.17684262E-3,.388E-5,0
QIANFAN-210,2026-153K,2026-07-28T21:39:18.663840,14.19942038,.00093033,88.9938,357.4773,138.7242,221.4652,0,U,69809,999,349,.17567311E-3,.387E-5,0
QIANFAN-211,2026-153L,2026-07-28T21:36:06.079968,14.20228862,.00086752,88.9937,357.4767,137.7536,222.4324,0,U,69810,999,349,.16796283E-3,.373E-5,0
QIANFAN-212,2026-153M,2026-07-28T21:22:53.835168,14.20824820,.00098749,88.9937,357.4753,141.7903,218.3990,0,U,69811,999,349,.17534349E-3,.393E-5,0
QIANFAN-213,2026-153N,2026-07-28T21:18:49.328352,14.21104425,.00087617,88.9937,357.4749,137.9565,222.2299,0,U,69812,999,349,.18094245E-3,.407E-5,0
QIANFAN-214,2026-153P,2026-07-28T20:35:57.117408,14.25497737,.00094582,88.9937,357.4704,142.4281,217.7574,0,U,69813,999,349,.18465436E-3,.451E-5,0
QIANFAN-215,2026-153Q,2026-07-28T22:05:22.567776,14.26645730,.00096926,88.9936,357.4606,144.2311,215.9534,0,U,69814,999,350,.23282441E-4,.71E-6,0
QIANFAN-216,2026-153R,2026-07-28T22:05:18.722976,14.26683083,.00097373,88.9937,357.4609,144.0739,216.1111,0,U,69815,999,350,.19187003E-3,.478E-5,0
QIANFAN-217,2026-153S,2026-07-28T22:03:41.138496,14.26773538,.00092402,88.9936,357.4605,141.9728,218.2120,0,U,69816,999,350,.16934942E-3,.425E-5,0
QIANFAN-218,2026-153T,2026-07-28T22:02:37.919616,14.26817516,.0008981,88.9938,357.4612,139.6390,220.5472,0,U,69817,999,350,.17106067E-3,.429E-5,0
CZ-6A R/B,2026-153U,2026-07-28T21:11:55.961376,14.53455589,.00861508,89.0181,357.3640,41.2256,319.5415,0,U,69818,999,356,.74004427E-4,.342E-5,0
