OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-2 IGSO-1,2010-036A,2026-06-20T22:01:22.240992,1.00270895,.0059141,54.3041,162.9249,225.3137,318.8441,0,U,36828,999,5813,0,-.7E-6,0
NILESAT 201,2010-037A,2026-06-20T09:22:27.592896,1.00270209,.000466,0.0166,175.4166,301.0564,285.7642,0,U,36830,999,5840,0,-.62E-6,0
RASCOM-QAF 1R,2010-037B,2026-06-19T23:09:22.513824,1.00272251,.00066078,0.0069,34.7365,50.5185,173.1762,0,U,36831,999,5833,0,.13E-6,0
AEHF-1 (USA 214),2010-039A,2026-06-20T07:50:26.422944,1.00276368,.0004022,8.2280,68.0128,8.8347,339.2923,0,U,36868,999,5368,0,.14E-5,0
XM-5,2010-053A,2026-06-20T07:32:38.671008,1.00272741,.0002705,0.0612,272.6077,287.8737,66.0100,0,U,37185,999,5751,0,-.28E-6,0
BSAT-3B,2010-056B,2026-06-20T09:55:50.483136,1.00271984,.0001685,0.0549,233.2297,298.8050,355.3840,0,U,37207,999,5213,0,-.354E-5,0
BEIDOU-2 G4,2010-057A,2026-06-21T12:07:38.862624,1.00270792,.0005183,3.6588,68.9306,195.6147,347.0523,0,U,37210,999,5733,0,-.115E-5,0
SKYTERRA 1,2010-061A,2026-06-20T08:30:38.771424,1.00272186,.0002304,5.1327,50.8589,12.9622,231.0714,0,U,37218,999,5722,0,-.124E-5,0
HYLAS 1,2010-065A,2026-06-19T20:12:38.611584,1.00271861,.00009728,5.6517,72.9856,323.6988,188.3294,0,U,37237,999,691,0,.82E-6,0
INTELSAT 17 (IS-17),2010-065B,2026-06-20T09:43:21.680256,1.00272377,.0002686,0.0074,105.9067,3.4204,11.1218,0,U,37238,999,5328,0,-.6E-7,0
BEIDOU-2 IGSO-2,2010-068A,2026-06-19T21:55:00.143040,1.00282229,.00559191,47.5419,271.7972,212.8118,220.2454,0,U,37256,999,5682,0,-.225E-5,0
EUTELSAT KA-SAT 9A,2010-069A,2026-06-20T07:44:19.508928,1.00269176,.0003782,0.0610,12.2628,114.8672,266.4917,0,U,37258,999,4403,0,.57E-6,0
HISPASAT 30W-5,2010-070A,2026-06-20T09:15:58.214880,1.00271429,.0005337,0.0545,106.3850,359.4608,271.7471,0,U,37264,999,5321,0,-.22E-5,0
KOREASAT 6,2010-070B,2026-06-20T09:04:38.784288,1.00271058,.0002243,0.0229,68.4332,29.4098,106.7797,0,U,37265,999,5680,0,-.116E-5,0
BEIDOU-2 IGSO-3,2011-013A,2026-06-18T14:41:11.762880,1.00267082,.0034295,62.4088,40.1377,184.6608,10.0015,0,U,37384,999,5567,0,-.19E-5,0
INTELSAT 28 (IS-28),2011-016A,2026-06-20T09:15:28.261728,1.00271258,.0003722,1.8156,82.5854,7.6584,285.4997,0,U,37392,999,5331,0,-.23E-5,0
YAHSAT 1A,2011-016B,2026-06-20T09:39:18.478080,1.00269635,.0003084,0.0156,0.9034,98.7277,6.3148,0,U,37393,999,4244,0,0,0
SBIRS GEO-1 (USA 230),2011-019A,2026-06-20T06:13:56.657856,1.00272301,.0001998,4.5425,53.1220,29.5709,331.0681,0,U,37481,999,5542,0,.93E-6,0
TELSTAR 14R,2011-021A,2026-06-20T02:15:54.622944,1.00271568,.00022855,0.0256,68.3391,351.2791,179.6656,0,U,37602,999,5586,0,-.285E-5,0
