OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
USA 149 (DSP 20),2000-024A,2026-08-26T12:57:38.673216,1.00277238,.00008778,13.2231,11.3349,209.9581,142.6031,0,U,26356,999,3361,0,.98E-6,0
TDRS 8,2000-034A,2026-08-30T09:49:16.197600,1.00273865,.00021813,12.7992,30.6768,77.8031,102.2690,0,U,26388,999,9592,0,-.19E-5,0
ISS (ZVEZDA),2000-037A,2026-08-30T11:57:48.556224,15.48938909,.00050266,51.6316,292.2906,90.0365,270.1200,0,U,26400,999,58373,.11125595E-3,.5671E-4,0
NAVSTAR 48 (USA 151),2000-040A,2026-08-30T07:50:02.641344,2.00558189,.01189131,54.8421,212.2190,303.4919,231.2906,0,U,26407,999,19143,0,.5E-6,0
CLUSTER II-FM7 (SAMBA),2000-041A,2026-08-16T08:33:20.293632,0.44877167,.9119992,149.5559,61.8704,279.7536,359.6603,0,U,26410,999,2057,0,.204628E-2,-.13535E-2
CLUSTER II-FM8 (TANGO),2000-045B,2026-08-28T10:35:52.475712,0.44600828,.9135404,149.5307,65.4204,283.2934,2.1541,0,U,26464,999,2063,0,.337092E-2,-.21786E-2
NSS-11,2000-059A,2026-08-30T13:39:24.634368,1.00272411,.00030264,2.3110,80.4363,84.5601,194.6261,0,U,26554,999,4203,0,.29E-6,0
USA 153,2000-065A,2026-08-30T09:33:10.153152,1.00273243,.00018422,11.7507,34.7832,122.2208,99.3670,0,U,26575,999,3367,0,-.318E-5,0
AMC-6,2000-067A,2026-08-30T13:38:13.783776,1.00272634,.00041584,0.3356,83.8998,79.7398,244.6367,0,U,26580,999,9463,0,.91E-6,0
NAVSTAR 49 (USA 154),2000-071A,2026-08-29T19:09:59.999904,2.00562615,.01741867,55.6676,92.0462,266.9824,172.7761,0,U,26605,999,18899,0,.29E-6,0
ISS (DESTINY),2001-006B,2026-08-30T11:57:48.556224,15.48938909,.00050266,51.6316,292.2906,90.0365,270.1200,0,U,26700,999,58377,.11125595E-3,.5671E-4,0
