OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
SPACEMOBILE-005,2024-163B,2026-07-28T19:14:23.851680,15.20617922,.00077147,52.9733,118.0411,236.2902,123.7357,0,U,61046,999,10409,.92449395E-3,.20275E-3,0
SPACEMOBILE-001,2024-163C,2026-07-28T17:36:51.878592,15.20688891,.00062749,52.9685,118.0519,236.5532,123.4863,0,U,61047,999,10408,.10989796E-4,-.83E-6,0
SPACEMOBILE-002,2024-163D,2026-07-28T09:22:12.040896,15.20505181,.00045872,52.9771,119.6867,229.3512,130.7084,0,U,61048,999,10403,.92249804E-3,.20154E-3,0
SPACEMOBILE-004,2024-163E,2026-07-28T16:48:55.315008,15.20640986,.00053136,52.9746,118.0388,302.5170,57.5310,0,U,61049,999,10408,.95840943E-3,.2104E-3,0
CZ-8A R/B,2025-231K,2026-07-28T10:01:49.450944,14.30164838,.01165725,50.0019,223.9010,9.1730,351.1280,0,U,66004,999,4084,.44575631E-4,-.41E-6,0
SZ-21 MODULE,2025-246C,2026-07-28T20:29:26.601504,15.80088974,.00095859,41.4726,47.1239,303.7411,56.2521,0,U,66515,999,4032,.30080135E-3,.5813E-3,0
SPACEMOBILE-006,2025-309A,2026-07-28T20:00:04.419072,15.18733058,.00092656,52.9970,140.8527,262.7662,97.2278,0,U,67232,999,3292,.14920208E-3,.2819E-4,0
SPACEMOBILE-008,2026-139A,2026-07-28T21:27:50.025600,15.12841039,.00053926,52.9943,73.2108,88.5178,271.6431,0,U,69589,999,629,.15767582E-3,.2504E-4,0
SPACEMOBILE-009,2026-139B,2026-07-28T18:21:43.965216,15.12739000,.00056906,52.9934,73.8219,84.9925,275.1715,0,U,69590,999,627,.16181716E-3,.2569E-4,0
SPACEMOBILE-010,2026-139C,2026-07-28T21:38:37.026816,15.12579288,.00057847,52.9940,73.2536,78.2535,281.9105,0,U,69591,999,630,.16080638E-3,.2539E-4,0
